intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,distance
science,SWIFT,None,UVOT,None,V,OPTICAL,PTF11kly,None,00032081127,210.800337929884,54.3039735631611,cube,None,2,55899.6652546,55899.6661343,75.5671548348575,493000000000.0,599600000000.0,None,,None,None,-999,POLYGON -148.890223 54.203031 -148.941983 54.313314 -149.02598 54.460996 -149.48463000000004 54.386322 -149.42551500000002 54.261504 -149.347673 54.124969 -148.890223 54.203031 -148.890223 54.203031,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081127uvv[1]&size=ALL&output_size=1245,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081127/sw00032081127uvv_sk.img,PUBLIC,False,5885.0,1528554,0.0
science,SWIFT,None,UVOT,None,B,OPTICAL,PTF11kly,None,00032081127,210.800337929884,54.3039735631611,cube,None,2,55899.6597685,55899.6606481,75.5671548348575,369500000000.0,499000000000.0,None,,None,None,-999,POLYGON -148.890711 54.20318 -148.94388700000002 54.316533 -149.02599099999998 54.461143 -149.257207 54.426672 -149.484643 54.386469 -149.42841999999996 54.266666 -149.348161 54.125116 -148.890711 54.20318 -148.890711 54.20318,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081127ubb[1]&size=ALL&output_size=1244,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081127/sw00032081127ubb_sk.img,PUBLIC,False,5885.0,1514089,0.0
science,SWIFT,None,UVOT,None,UVM2,UV,PTF11kly,None,00032081128,210.77702914589304,54.2865073154643,cube,None,2,55901.5403704,55901.5472106,581.842141980032,167900000000.0,292700000000.0,None,,None,None,-999,POLYGON -148.91893200000004 54.184033 -148.96970599999997 54.297658 -149.048901 54.44282 -149.282892 54.409743 -149.50880900000004 54.371492 -149.454022 54.249176 -149.37760100000003 54.109296 -148.91893200000004 54.184033 -148.91893200000004 54.184033,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081128um2[1]&size=ALL&output_size=1236,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081128/sw00032081128um2_sk.img,PUBLIC,False,5885.0,1514101,0.0
science,SWIFT,None,UVOT,None,B,OPTICAL,PTF11kly,None,00032081128,210.77702914589304,54.2865073154643,cube,None,2,55901.5338194,55901.5347338,77.5434846490412,369500000000.0,499000000000.0,None,,None,None,-999,POLYGON -148.91891499999997 54.183765 -148.96779800000002 54.294039 -149.048402 54.44283 -149.50879199999997 54.371781 -149.453039 54.247515 -149.37758199999996 54.109307 -148.91891499999997 54.183765 -148.91891499999997 54.183765,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081128ubb[1]&size=ALL&output_size=1236,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081128/sw00032081128ubb_sk.img,PUBLIC,False,5885.0,1514090,0.0
science,SWIFT,None,UVOT,None,V,OPTICAL,PTF11kly,None,00032081128,210.77702914589304,54.2865073154643,cube,None,2,55901.5394097,55901.5403241,77.5326187406563,493000000000.0,599600000000.0,None,,None,None,-999,POLYGON -148.91891599999997 54.183632 -148.97015899999997 54.298652 -149.048403 54.442697 -149.27712299999996 54.41046 -149.50878899999998 54.371369 -149.454004 54.249332 -149.37758199999996 54.109174 -148.91891599999997 54.183632 -148.91891599999997 54.183632,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081128uvv[1]&size=ALL&output_size=1236,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081128/sw00032081128uvv_sk.img,PUBLIC,False,5885.0,1462245,0.0
science,SWIFT,None,UVOT,None,UVW2,UV;OPTICAL,PTF11kly,None,00032081128,210.77702914589304,54.2865073154643,cube,None,2,55901.5348032,55901.5393634,387.576245457363,159300000000.0,337000000000.0,None,,None,None,-999,POLYGON -148.91774499999997 54.183198 -148.96567500000003 54.292356 -149.048177 54.443661 -149.51000599999998 54.371772 -149.456665 54.252523 -149.377833 54.108185 -148.91774499999997 54.183198 -148.91774499999997 54.183198,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081128uw2[1]&size=ALL&output_size=1242,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081128/sw00032081128uw2_sk.img,PUBLIC,False,5885.0,1462246,0.0
science,SWIFT,None,UVOT,None,U,OPTICAL,PTF11kly,None,00032081128,210.77702914589304,54.2865073154643,cube,None,2,55901.5328588,55901.5337731,77.500040785458,301400000000.0,394200000000.0,None,,None,None,-999,POLYGON -148.919894 54.184451 -148.973501 54.304218 -149.049869 54.443517 -149.50978299999997 54.372184 -149.451615 54.243461 -149.37856699999998 54.10999 -148.919894 54.184451 -148.919894 54.184451,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081128uuu[1]&size=ALL&output_size=1236,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081128/sw00032081128uuu_sk.img,PUBLIC,False,5885.0,1528575,0.0
science,SWIFT,None,UVOT,None,UVW1,UV;OPTICAL,PTF11kly,None,00032081128,210.77702914589304,54.2865073154643,cube,None,2,55901.5299884,55901.5327315,228.644464518563,160900000000.0,457000000000.0,None,,None,None,-999,POLYGON -148.91851299999996 54.184305 -148.969762 54.298211 -149.04895899999997 54.443233 -149.27576499999998 54.410996 -149.508871 54.371764 -149.452399 54.246942 -149.377185 54.10943 -149.15687100000002 54.143256 -148.91851299999996 54.184305 -148.91851299999996 54.184305,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081128uw1[1]&size=ALL&output_size=2473,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081128/sw00032081128uw1_sk.img,PUBLIC,False,5885.0,1528576,0.0
science,SWIFT,None,UVOT,None,B,OPTICAL,PTF11kly,None,00032081129,210.78345966415498,54.2959144733981,cube,None,2,55903.7328935,55903.7337731,74.5789702751381,369500000000.0,499000000000.0,None,,None,None,-999,POLYGON -148.903773 54.20109 -148.96078699999998 54.31027 -149.05294600000002 54.456567 -149.28412000000003 54.417335 -149.507158 54.37322 -149.440405 54.248141 -149.35594500000002 54.11468 -148.903773 54.20109 -148.903773 54.20109,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081129ubb[1]&size=ALL&output_size=1265,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081129/sw00032081129ubb_sk.img,PUBLIC,False,5885.0,1465487,0.0
science,SWIFT,None,UVOT,None,UVM2,UV,PTF11kly,None,00032081129,210.78345966415498,54.2959144733981,cube,None,2,55903.739213,55903.7392477,3.32283239983589,167900000000.0,292700000000.0,None,,None,None,-999,POLYGON -148.90331300000003 54.201146 -148.962222 54.31284 -149.05296299999998 54.456624 -149.50717499999996 54.373277 -149.438015 54.244298 -149.35596199999998 54.114737 -148.90331300000003 54.201146 -148.90331300000003 54.201146,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081129um2[1]&size=ALL&output_size=1265,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081129/sw00032081129um2_sk.img,PUBLIC,False,5885.0,1462247,0.0
science,SWIFT,None,UVOT,None,V,OPTICAL,PTF11kly,None,00032081129,210.78345966415498,54.2959144733981,cube,None,2,55903.7382755,55903.7391551,74.5355461228469,493000000000.0,599600000000.0,None,,None,None,-999,POLYGON -148.903052 54.201233 -148.96385399999997 54.315999 -149.05269999999996 54.456712 -149.506914 54.373366 -149.43823499999996 54.244943 -149.355702 54.114826 -148.903052 54.201233 -148.903052 54.201233,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081129uvv[1]&size=ALL&output_size=1265,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081129/sw00032081129uvv_sk.img,PUBLIC,False,5885.0,1462265,0.0
science,SWIFT,None,UVOT,None,UVW1,UV;OPTICAL,PTF11kly,None,00032081129,210.78345966415498,54.2959144733981,cube,None,2,55903.729213,55903.7318403,223.186213522694,160900000000.0,457000000000.0,None,,None,None,-999,POLYGON -148.90374099999997 54.201177 -148.96147199999996 54.310359 -149.053634 54.456516 -149.27905699999997 54.418123 -149.50760400000001 54.373028 -149.44302 54.251989 -149.356151 54.11435 -149.14198 54.153312 -148.90374099999997 54.201177 -148.90374099999997 54.201177,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081129uw1[1]&size=ALL&output_size=2530,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081129/sw00032081129uw1_sk.img,PUBLIC,False,5885.0,1465501,0.0
science,SWIFT,None,UVOT,None,UVW2,UV;OPTICAL,PTF11kly,None,00032081129,210.78345966415498,54.2959144733981,cube,None,2,55903.7338426,55903.7382292,372.808042259034,159300000000.0,337000000000.0,None,,None,None,-999,POLYGON -148.901636 54.200816 -148.96101499999997 54.31307 -149.052229 54.457414 -149.50836500000003 54.373786 -149.437753 54.242021 -149.35666200000003 54.113854 -148.901636 54.200816 -148.901636 54.200816,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081129uw2[1]&size=ALL&output_size=1271,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081129/sw00032081129uw2_sk.img,PUBLIC,False,5885.0,1528577,0.0
science,SWIFT,None,UVOT,None,U,OPTICAL,PTF11kly,None,00032081129,210.78345966415498,54.2959144733981,cube,None,2,55903.7319676,55903.7328472,74.5681240193806,301400000000.0,394200000000.0,None,,None,None,-999,POLYGON -148.90376700000002 54.201797 -148.96126300000003 54.31042 -149.053903 54.456996 -149.28220399999998 54.418322 -149.50811699999997 54.373646 -149.439437 54.245781 -149.356421 54.115108 -148.90376700000002 54.201797 -148.90376700000002 54.201797,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081129uuu[1]&size=ALL&output_size=1266,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081129/sw00032081129uuu_sk.img,PUBLIC,False,5885.0,1465500,0.0
science,SWIFT,None,UVOT,None,UVW2,UV;OPTICAL,PTF11kly,None,00032081130,210.770926579577,54.3039841611547,cube,None,2,55905.0701736,55905.0747569,389.530745015646,159300000000.0,337000000000.0,None,,None,None,-999,POLYGON -148.91067399999997 54.213215 -148.97342000000003 54.323804 -149.070897 54.467877 -149.52373999999998 54.378098 -149.459906 54.266402 -149.36201800000003 54.120412 -148.91067399999997 54.213215 -148.91067399999997 54.213215,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081130uw2[1]&size=ALL&output_size=1285,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081130/sw00032081130uw2_sk.img,PUBLIC,False,5885.0,1465503,0.0
science,SWIFT,None,UVOT,None,U,OPTICAL,PTF11kly,None,00032081130,210.770926579577,54.3039841611547,cube,None,2,55905.0682407,55905.0691435,77.5217528909359,301400000000.0,394200000000.0,None,,None,None,-999,POLYGON -148.91287699999998 54.213901 -148.979896 54.330634 -149.07263999999998 54.467445 -149.52356399999996 54.378222 -149.449616 54.250369 -149.362322 54.121651 -148.91287699999998 54.213901 -148.91287699999998 54.213901,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081130uuu[1]&size=ALL&output_size=1279,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081130/sw00032081130uuu_sk.img,PUBLIC,False,5885.0,1465502,0.0
science,SWIFT,None,UVOT,None,V,OPTICAL,PTF11kly,None,00032081130,210.770926579577,54.3039841611547,cube,None,2,55905.0748264,55905.0757292,77.5325990293643,493000000000.0,599600000000.0,None,,None,None,-999,POLYGON -148.91265399999997 54.213488 -148.97445500000003 54.322959 -149.07145400000002 54.467031 -149.294529 54.426119 -149.522375 54.377813 -149.45468900000003 54.25943 -149.36161800000002 54.12124 -148.91265399999997 54.213488 -148.91265399999997 54.213488,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081130uvv[1]&size=ALL&output_size=1278,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081130/sw00032081130uvv_sk.img,PUBLIC,False,5885.0,1462267,0.0
science,SWIFT,None,UVOT,None,UVM2,UV,PTF11kly,None,00032081130,210.770926579577,54.3039841611547,cube,None,2,55905.075787,55905.0833218,641.533443433141,167900000000.0,292700000000.0,None,,None,None,-999,POLYGON -148.91240800000003 54.213344 -148.97279100000003 54.320023 -149.07216600000004 54.466888 -149.522603 54.37739 -149.44817799999998 54.2487 -149.36137099999996 54.120817 -148.91240800000003 54.213344 -148.91240800000003 54.213344,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081130um2[1]&size=ALL&output_size=1279,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081130/sw00032081130um2_sk.img,PUBLIC,False,5885.0,1462266,0.0
science,SWIFT,None,UVOT,None,UVW1,UV;OPTICAL,PTF11kly,None,00032081130,210.770926579577,54.3039841611547,cube,None,2,55905.0653704,55905.0681019,233.036701856844,160900000000.0,457000000000.0,None,,None,None,-999,POLYGON -148.91222800000003 54.213479 -148.97427300000004 54.322113 -149.07174699999996 54.466744 -149.300811 54.424573 -149.52266499999996 54.377524 -149.454741 54.259421 -149.361669 54.120952 -149.14078 54.16422 -148.91222800000003 54.213479 -148.91222800000003 54.213479,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081130uw1[1]&size=ALL&output_size=2557,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081130/sw00032081130uw1_sk.img,PUBLIC,False,5885.0,1528578,0.0
science,SWIFT,None,UVOT,None,B,OPTICAL,PTF11kly,None,00032081130,210.770926579577,54.3039841611547,cube,None,2,55905.0692014,55905.0701157,77.5434649377492,369500000000.0,499000000000.0,None,,None,None,-999,POLYGON -148.912397 54.213206 -148.974203 54.321841 -149.07167500000003 54.46675 -149.52259300000003 54.377531 -149.45442400000002 54.258312 -149.36183600000004 54.120958 -148.912397 54.213206 -148.912397 54.213206,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081130ubb[1]&size=ALL&output_size=1278,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081130/sw00032081130ubb_sk.img,PUBLIC,False,5885.0,1514102,0.0
science,SWIFT,None,UVOT,None,UVW2,UV;OPTICAL,PTF11kly,None,00032081131,210.79748841479602,54.3387309863468,cube,None,2,55909.9503704,55909.9546296,362.959010624562,159300000000.0,337000000000.0,None,,None,None,-999,POLYGON -148.87629400000003 54.256423 -148.943446 54.35838 -149.058271 54.506103 -149.503262 54.403185 -149.42260699999997 54.283715 -149.31903999999997 54.150551 -148.87629400000003 54.256423 -148.87629400000003 54.256423,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081131uw2[1]&size=ALL&output_size=1313,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081131/sw00032081131uw2_sk.img,PUBLIC,False,5885.0,1465506,0.0
science,SWIFT,None,UVOT,None,B,OPTICAL,PTF11kly,None,00032081131,210.79748841479602,54.3387309863468,cube,None,2,55909.9494444,55909.9503009,72.5917942638614,369500000000.0,499000000000.0,None,,None,None,-999,POLYGON -148.877862 54.257138 -148.94597299999998 54.359654 -149.05985699999997 54.505422 -149.50244099999998 54.402504 -149.42323699999997 54.28554 -149.31870700000002 54.151262 -148.877862 54.257138 -148.877862 54.257138,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081131ubb[1]&size=ALL&output_size=1308,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081131/sw00032081131ubb_sk.img,PUBLIC,False,5885.0,1465504,0.0
science,SWIFT,None,UVOT,None,U,OPTICAL,PTF11kly,None,00032081131,210.79748841479602,54.3387309863468,cube,None,2,55909.9485417,55909.9493981,72.6135260219668,301400000000.0,394200000000.0,None,,None,None,-999,POLYGON -148.87832000000003 54.257973 -148.95261 54.368031 -149.06080299999996 54.505977 -149.27734499999997 54.458905 -149.50338999999997 54.403056 -149.421295 54.282194 -149.31917199999998 54.151816 -148.87832000000003 54.257973 -148.87832000000003 54.257973,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081131uuu[1]&size=ALL&output_size=1308,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081131/sw00032081131uuu_sk.img,PUBLIC,False,5885.0,1465505,0.0
science,SWIFT,None,UVOT,None,UVM2,UV,PTF11kly,None,00032081131,210.79748841479602,54.3387309863468,cube,None,2,55909.9555903,55909.9624884,586.869716263614,167900000000.0,292700000000.0,None,,None,None,-999,POLYGON -148.87755300000003 54.256826 -148.953261 54.369119 -149.060025 54.505111 -149.50260500000002 54.402191 -149.42291999999998 54.284672 -149.31887 54.15095 -148.87755300000003 54.256826 -148.87755300000003 54.256826,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081131um2[1]&size=ALL&output_size=1308,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081131/sw00032081131um2_sk.img,PUBLIC,False,5885.0,1528579,0.0
science,SWIFT,None,UVOT,None,V,OPTICAL,PTF11kly,None,00032081131,210.79748841479602,54.3387309863468,cube,None,2,55909.9546875,55909.955544,72.6135260219668,493000000000.0,599600000000.0,None,,None,None,-999,POLYGON -148.877337 54.257277 -148.952092 54.369011 -149.059329 54.505562 -149.501916 54.402645 -149.42319499999996 54.286517 -149.31770800000004 54.151403 -148.877337 54.257277 -148.877337 54.257277,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081131uvv[1]&size=ALL&output_size=1308,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081131/sw00032081131uvv_sk.img,PUBLIC,False,5885.0,1528580,0.0
science,SWIFT,None,UVOT,None,UVW1,UV;OPTICAL,PTF11kly,None,00032081131,210.79748841479602,54.3387309863468,cube,None,2,55909.9458449,55909.9484144,218.256451773881,160900000000.0,457000000000.0,None,,None,None,-999,POLYGON -148.877161 54.257513 -148.951688 54.367434 -149.060116 54.50552 -149.287685 54.455513 -149.502458 54.402322 -149.421813 54.283967 -149.31800899999996 54.151082 -149.108132 54.199487 -148.877161 54.257513 -148.877161 54.257513,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081131uw1[1]&size=ALL&output_size=2616,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081131/sw00032081131uw1_sk.img,PUBLIC,False,5885.0,1462268,0.0
science,SWIFT,None,UVOT,None,UVW1,UV;OPTICAL,PTF11kly,None,00032081132,210.83395936251202,54.3140457755838,cube,None,2,55913.8890625,55913.8917361,227.108578596515,160900000000.0,457000000000.0,None,,None,None,-999,POLYGON -148.831161 54.251758 -148.922909 54.357119 -149.053203 54.488527 -149.271499 54.426342 -149.47643 54.361428 -149.377969 54.248969 -149.25240199999996 54.121533 -149.050945 54.181469 -148.831161 54.251758 -148.831161 54.251758,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081132uw1[1]&size=ALL&output_size=2702,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081132/sw00032081132uw1_sk.img,PUBLIC,False,5885.0,1465507,0.0
science,SWIFT,None,UVOT,None,UVM2,UV,PTF11kly,None,00032081132,210.83395936251202,54.3140457755838,cube,None,2,55913.8992014,55913.9062384,599.129417615649,167900000000.0,292700000000.0,None,,None,None,-999,POLYGON -148.83071 54.251242 -148.914132 54.348219 -149.052506 54.488151 -149.260742 54.429043 -149.47596999999996 54.360914 -149.375832 54.246784 -149.25194699999997 54.121157 -148.83071 54.251242 -148.83071 54.251242,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081132um2[1]&size=ALL&output_size=1352,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081132/sw00032081132um2_sk.img,PUBLIC,False,5885.0,1462269,0.0
science,SWIFT,None,UVOT,None,V,OPTICAL,PTF11kly,None,00032081132,210.83395936251202,54.3140457755838,cube,None,2,55913.8982639,55913.8991551,75.6540030807754,493000000000.0,599600000000.0,None,,None,None,-999,POLYGON -148.831414 54.251249 -148.918164 54.352137 -149.05321400000003 54.488436 -149.476202 54.361476 -149.37797799999998 54.248738 -149.25265000000002 54.121441 -148.831414 54.251249 -148.831414 54.251249,http://archive.stsci.edu/cgi-bin/hla/fitscut.cgi?red=sw00032081132uvv[1]&size=ALL&output_size=1351,http://archive.stsci.edu/missions/swift_uvot/00032081/00032081132/sw00032081132uvv_sk.img,PUBLIC,False,5885.0,1462270,0.0
